time,latlng,distance,altitude,velocity_smooth,heartrate,grade_smooth
1044,"[32.577082, -110.846878]",2596.4,1179.1,3.093,160,-0.3
1049,"[32.577045, -110.84704]",2612.1,1179.1,3.117,157,-2.0
1055,"[32.576997, -110.847224]",2630.3,1178.6,3.079,157,-3.5
1062,"[32.576953, -110.847437]",2650.9,1177.6,2.98,158,-4.5
1066,"[32.576933, -110.847559]",2662.6,1176.8,2.934,159,-3.5
1073,"[32.576898, -110.847796]",2685.2,1175.8,3.125,159,-0.4
1079,"[32.576871, -110.848008]",2705.3,1176.0,3.288,160,0.7
1086,"[32.576849, -110.848235]",2726.8,1177.3,3.197,159,3.6
1088,"[32.576848, -110.848267]",2729.8,1177.3,2.723,159,3.9
1094,"[32.576834, -110.8485]",2751.7,1178.2,3.114,158,2.1
1098,"[32.576827, -110.848628]",2763.8,1178.3,3.398,159,0.3
1100,"[32.576825, -110.848688]",2769.4,1178.2,2.95,159,-1.7
1106,"[32.576863, -110.848891]",2789.0,1177.5,3.15,161,-2.4
1113,"[32.5769, -110.849127]",2811.5,1177.2,3.237,161,-0.5
1114,"[32.576906, -110.849161]",2814.8,1177.1,3.223,161,1.0
1120,"[32.576924, -110.849351]",2832.8,1177.9,3.039,163,2.4
1122,"[32.576912, -110.849418]",2839.1,1178.0,3.049,163,2.6
1129,"[32.576851, -110.849641]",2861.2,1178.4,3.159,163,0.9
1131,"[32.576832, -110.849706]",2867.6,1178.5,3.167,163,0.4
1137,"[32.576762, -110.849895]",2887.1,1178.4,3.235,163,-0.2
1144,"[32.57666, -110.850101]",2909.4,1178.3,3.215,164,-0.5
1146,"[32.576631, -110.850159]",2915.8,1178.3,3.19,164,-0.5
1149,"[32.576588, -110.850243]",2924.9,1178.2,3.1,160,-0.5
1150,"[32.57657, -110.850278]",2928.9,1178.2,3.235,163,0.4
1157,"[32.57645, -110.850458]",2950.4,1178.1,3.176,161,1.6
1164,"[32.576311, -110.850619]",2972.1,1178.5,3.087,161,3.8
1167,"[32.576247, -110.850682]",2981.3,1179.1,3.092,160,4.9
1174,"[32.576101, -110.850831]",3002.7,1181.0,3.065,160,8.1
1175,"[32.576084, -110.850857]",3005.8,1180.8,3.06,160,3.9
1179,"[32.57602, -110.850945]",3016.7,1182.1,2.794,163,-1.7
1186,"[32.575898, -110.851113]",3037.5,1181.3,2.887,164,-1.4
1194,"[32.575757, -110.851293]",3060.6,1180.0,2.928,163,-4.5
1195,"[32.575741, -110.85132]",3063.7,1180.0,2.908,160,-6.9
1196,"[32.575741, -110.85132]",3063.7,1180.0,2.617,163,-8.1
1203,"[32.575579, -110.851494]",3088.2,1177.8,3.069,162,-11.7
1206,"[32.575503, -110.851535]",3097.5,1177.0,3.384,158,-12.2
1210,"[32.57542, -110.85161]",3109.1,1174.7,2.983,160,-13.3
1216,"[32.575286, -110.851756]",3129.4,1172.0,3.188,161,-14.0
1219,"[32.575249, -110.851806]",3135.7,1171.5,2.949,162,-11.9
1220,"[32.575232, -110.851867]",3141.8,1170.8,3.266,162,-8.8
1222,"[32.575252, -110.851925]",3147.9,1170.1,3.078,162,-8.4
1223,"[32.575269, -110.85195]",3150.9,1170.1,3.07,162,-4.7
1225,"[32.575323, -110.851965]",3157.1,1169.7,3.068,163,-2.3
1232,"[32.575528, -110.851925]",3180.2,1169.0,3.253,163,-2.2
1238,"[32.575698, -110.851847]",3200.5,1168.9,3.335,163,-1.6
1241,"[32.575778, -110.851801]",3210.4,1168.8,3.353,163,-0.5
1244,"[32.57586, -110.851754]",3220.5,1168.7,3.335,162,-0.9
1251,"[32.576041, -110.85164]",3243.2,1168.7,3.288,160,-1.1
1258,"[32.576206, -110.851515]",3265.0,1168.3,3.18,159,-1.4
1261,"[32.57628, -110.851464]",3274.5,1168.1,3.123,158,-1.6
1267,"[32.576424, -110.851349]",3293.7,1167.7,3.189,159,-1.5
1274,"[32.57656, -110.851166]",3316.6,1167.5,3.244,158,-0.3
1275,"[32.576578, -110.851138]",3319.9,1167.5,3.28,158,0.6
1282,"[32.576696, -110.85095]",3341.9,1167.9,3.159,161,2.1
1283,"[32.576717, -110.850925]",3345.2,1168.0,3.154,161,2.1
1289,"[32.576843, -110.850772]",3365.2,1168.5,3.331,163,1.8
1293,"[32.576911, -110.850674]",3377.2,1168.7,3.201,161,1.5
1296,"[32.576957, -110.850591]",3386.4,1168.7,3.026,157,0.9
1300,"[32.577031, -110.850481]",3399.6,1168.8,3.207,157,0.0
1301,"[32.577031, -110.850481]",3399.6,1168.8,2.646,157,-1.6
1307,"[32.577159, -110.850322]",3420.4,1168.7,2.971,158,-3.4
1312,"[32.57727, -110.850236]",3435.2,1167.9,3.236,161,-4.9
1315,"[32.577337, -110.850184]",3444.1,1167.3,2.958,162,-8.9
1321,"[32.577466, -110.850102]",3460.6,1165.8,2.822,163,-10.0
1324,"[32.577519, -110.850133]",3467.7,1164.5,2.621,163,-9.8
1325,"[32.577527, -110.85016]",3470.4,1164.4,2.628,163,-5.8
1326,"[32.577529, -110.850195]",3473.7,1164.4,2.608,162,0.9
1330,"[32.577499, -110.850307]",3484.7,1164.4,2.872,162,0.9
1336,"[32.577492, -110.850494]",3502.7,1164.8,2.901,161,0.9
1340,"[32.577569, -110.850582]",3514.8,1164.8,3.002,159,1.8
1341,"[32.577594, -110.850596]",3517.8,1164.8,3.028,159,2.8
1345,"[32.577687, -110.850652]",3529.5,1165.2,2.942,157,4.8
1348,"[32.577734, -110.850727]",3538.4,1165.8,2.944,156,5.0
1355,"[32.577766, -110.85096]",3560.6,1167.0,3.114,155,5.1
1357,"[32.577768, -110.851017]",3565.9,1167.2,3.056,154,3.3
1360,"[32.577777, -110.851107]",3574.4,1167.5,2.756,151,1.8
1367,"[32.577806, -110.851332]",3596.0,1167.7,3.004,151,0.9
1368,"[32.577817, -110.851366]",3599.4,1167.7,3.129,152,0.4
1375,"[32.577907, -110.851559]",3620.2,1167.7,3.024,154,1.3
1377,"[32.577945, -110.851606]",3626.2,1167.7,2.979,156,1.7
1383,"[32.578063, -110.851727]",3643.6,1168.3,2.928,159,4.0
1384,"[32.578088, -110.851745]",3646.8,1168.5,2.939,160,4.7
1391,"[32.578258, -110.851834]",3667.4,1169.6,2.97,163,4.6
1392,"[32.578288, -110.85185]",3671.0,1169.8,3.03,163,4.5
1399,"[32.578463, -110.851865]",3691.0,1170.5,2.955,165,4.6
1406,"[32.578664, -110.851851]",3713.3,1171.5,3.016,165,4.9
1413,"[32.578834, -110.85185]",3732.2,1172.6,2.941,167,5.4
1419,"[32.57898, -110.851799]",3749.1,1173.6,2.758,167,6.6
1423,"[32.579058, -110.85175]",3759.0,1174.2,2.683,167,7.3
1430,"[32.579113, -110.851707]",3759.9,1174.6,0.981,168,9.2
1432,"[32.579129, -110.851693]",3762.1,1174.8,0.349,169,19.1
